datetime,open,high,low,close,volume
"09,05,23 19:04",27575.32,27575.33,27564.17,27570.56,14.1723
"09,05,23 18:49",27680.1,27680.1,27655.12,27657.5,45.55576
"09,05,23 18:34",27610.95,27622.43,27610.94,27622.42,5.82394
"09,05,23 18:19",27601.25,27608.01,27601.25,27605.74,23.22249
"09,05,23 18:04",27616.93,27616.93,27606.84,27616,33.62009
"09,05,23 17:49",27624.56,27629.99,27624.55,27629.98,10.77654
"09,05,23 17:34",27626.42,27626.42,27619.32,27620.98,11.38956
"09,05,23 17:19",27673.27,27673.28,27659.98,27669.98,21.07563
"09,05,23 17:04",27644.53,27644.56,27627.97,27642.43,50.41525
"09,05,23 16:49",27554.22,27568.33,27554.21,27556.34,30.5389
"09,05,23 16:34",27467.21,27477.84,27455.04,27455.05,37.44925
"09,05,23 16:19",27470.12,27474.5,27467.11,27467.12,11.65525
"09,05,23 16:04",27387.1,27387.11,27366,27366.01,52.09783
"09,05,23 15:49",27490.32,27492.42,27449.56,27458.52,81.14259
"09,05,23 15:34",27509.43,27509.44,27502.21,27502.21,9.32976
"09,05,23 15:19",27519.52,27533.76,27519.52,27521.9,26.80543
"09,05,23 15:04",27547.25,27568.02,27545.17,27568.01,42.63198
"09,05,23 14:49",27592.82,27594.23,27573.76,27577.63,45.57949
"09,05,23 14:34",27463.32,27466.15,27460.31,27464.3,32.4474
"09,05,23 14:19",27526.03,27526.03,27496.89,27510,31.81925
"09,05,23 14:04",27587.27,27587.27,27529.9,27569.28,129.52868
"09,05,23 13:49",27631.54,27631.54,27600.19,27611.92,78.3765
"09,05,23 13:34",27699.28,27717.79,27696.13,27699.51,31.30872
"09,05,23 13:19",27735.77,27745.99,27730.96,27730.99,26.75235
"09,05,23 13:04",27762.35,27802.83,27762.35,27798.77,44.88004
"09,05,23 12:49",27750.77,27756.9,27748.11,27756.9,13.81106
"09,05,23 12:34",27751.11,27751.11,27728.99,27747.12,59.90897
"09,05,23 12:19",27796.27,27796.28,27764.7,27769.57,48.30495
"09,05,23 12:04",27670.79,27670.79,27657.46,27657.46,12.64836
"09,05,23 11:49",27666.87,27671.46,27664.47,27666.27,45.9612
"09,05,23 11:34",27624.43,27635.34,27619.28,27620.85,57.28004
"09,05,23 11:19",27574.82,27575.93,27574.34,27574.34,20.64189
"09,05,23 11:04",27576.41,27589.18,27567.57,27587.51,67.34173
"09,05,23 10:49",27619.17,27619.17,27603.07,27603.08,22.29164
"09,05,23 10:34",27582.89,27597.46,27582.88,27597.45,14.07918
"09,05,23 10:19",27579.23,27589.9,27579.23,27589.9,13.99839
"09,05,23 10:04",27575.43,27577.62,27574.41,27577.62,20.63661
"09,05,23 09:49",27584.13,27587.85,27579.26,27587.85,25.30494
"09,05,23 09:34",27574.92,27590.25,27573.5,27590.24,32.18236
"09,05,23 09:19",27581.26,27587.51,27581.26,27586.94,22.01783
"09,05,23 09:04",27560.95,27560.96,27546.21,27549.49,53.14514
"09,05,23 08:49",27598.31,27598.32,27588.05,27592.79,41.2741
"09,05,23 08:34",27572.6,27582.93,27566.39,27576.8,33.09276
"09,05,23 08:19",27599.19,27612.66,27599.18,27612.66,18.33796
"09,05,23 08:04",27639.77,27639.78,27635.55,27635.76,18.88812
"09,05,23 07:49",27560.13,27578.16,27560.13,27578.16,12.85449
"09,05,23 07:34",27576.51,27577.31,27576.5,27577.31,6.05441
"09,05,23 07:19",27575.9,27579.21,27574.34,27574.35,15.84096
"09,05,23 07:04",27567.49,27567.49,27550.97,27554.19,32.13762
"09,05,23 06:49",27541.45,27553.74,27537.27,27537.28,43.22498
"09,05,23 06:34",27462.94,27467.19,27457.76,27457.76,31.29209
"09,05,23 06:19",27481.2,27481.21,27466,27466.9,35.15032
"09,05,23 06:04",27515.53,27516.5,27508.98,27508.98,18.30635
"09,05,23 05:49",27572.39,27572.41,27556.11,27562.27,81.32535
"09,05,23 05:34",27562.45,27569.88,27562.45,27567.84,16.4566
"09,05,23 05:19",27585.73,27585.73,27581.16,27582.74,10.44182
"09,05,23 05:04",27580.65,27588.18,27580.64,27585.53,13.42086
"09,05,23 04:49",27616.29,27617.07,27607.15,27607.16,15.67331
"09,05,23 04:34",27628.18,27628.19,27622.85,27622.86,4.21742
"09,05,23 04:19",27625.26,27637.31,27622.59,27637.3,23.29405
"09,05,23 04:04",27626.27,27626.28,27616.71,27616.71,4.92124
"09,05,23 03:49",27594.18,27594.19,27584.82,27587.78,15.27387
"09,05,23 03:34",27601.71,27611.19,27601.26,27602.35,43.87619
"09,05,23 03:19",27583.63,27583.63,27569.31,27569.32,11.40116
"09,05,23 03:04",27612.12,27616.82,27608.85,27608.92,11.94002
"09,05,23 02:49",27589.9,27591.01,27589.9,27591.01,6.39209
"09,05,23 02:34",27603.87,27609.22,27596.42,27608.28,30.59081
"09,05,23 02:19",27608.04,27612.91,27577.5,27579.02,63.8408
"09,05,23 02:04",27683.26,27687.35,27666.6,27670.24,57.12045
"09,05,23 01:49",27663.81,27679.06,27663.81,27679.06,13.1096
"09,05,23 01:34",27738.27,27741.28,27724.69,27729.79,40.45216
"09,05,23 01:19",27618.99,27619,27602.66,27607.77,37.81648
"09,05,23 01:04",27579.91,27588,27579.91,27587.99,35.86045
"09,05,23 00:49",27583.8,27583.81,27579.92,27579.92,6.30343
"09,05,23 00:34",27581.96,27583.81,27571.62,27575.69,32.25272
"09,05,23 00:19",27639.43,27639.43,27632.82,27632.83,7.24887
"09,05,23 00:04",27655,27655,27649.99,27649.99,15.33204
"08,05,23 23:49",27644.46,27647.57,27644.46,27647.56,3.34114
"08,05,23 23:34",27657.48,27657.49,27651.64,27653.1,5.58805
"08,05,23 23:19",27610.75,27615.49,27609.03,27615.49,11.33911
"08,05,23 23:04",27623.67,27626.8,27623.67,27624.01,9.19945
"08,05,23 22:49",27604.51,27615.11,27604.51,27615.1,17.01383
"08,05,23 22:34",27612.28,27613.39,27612.27,27613.38,8.39742
"08,05,23 22:19",27619.64,27627.24,27619.63,27627.24,30.29461
"08,05,23 22:04",27553.11,27568.14,27551.45,27568.13,18.01922
"08,05,23 21:49",27620.01,27648.22,27608.3,27610.59,40.04213
"08,05,23 21:34",27460.84,27497.57,27450,27497.57,30.12861
"08,05,23 21:19",27452.2,27455.66,27452.2,27452.21,17.03496
"08,05,23 21:04",27508.1,27511.86,27496.23,27496.23,37.08806
"08,05,23 20:49",27530.02,27530.03,27519.45,27519.49,18.07646
"08,05,23 20:34",27497.15,27508.09,27497.15,27508.08,16.15851
"08,05,23 20:19",27472.49,27509.74,27472.49,27505.74,74.6984
"08,05,23 20:04",27408.42,27429.61,27404.29,27406.54,48.33569
"08,05,23 19:49",27408.57,27427.93,27408.56,27413.71,69.91426
"08,05,23 19:34",27457.17,27468.49,27452.25,27466.87,51.10318
"08,05,23 19:19",27356.58,27370.26,27355.4,27367.03,55.11744
"08,05,23 19:04",27403.63,27432.65,27396.64,27430.68,96.45285
"08,05,23 18:49",27517.01,27531.66,27517.01,27531.57,55.39037
"08,05,23 18:34",27487.3,27497.26,27465.01,27497.25,50.136
"08,05,23 18:19",27539.83,27577.76,27532.91,27571.78,86.40093
"08,05,23 18:04",27355.51,27448.62,27340.01,27448.61,278.01543
"08,05,23 17:49",27820.18,27827.47,27812.18,27812.18,30.60169
"08,05,23 17:34",27890.31,27890.32,27885.56,27888.96,12.83622
"08,05,23 17:19",27866.77,27870.79,27855.48,27855.48,16.76068
"08,05,23 17:04",27855.4,27855.4,27830.31,27835.72,24.01672
"08,05,23 16:49",27883.43,27902.68,27883.42,27902.67,15.84526
"08,05,23 16:34",27863.12,27867.19,27859.41,27863.07,22.5984
"08,05,23 16:19",27845.4,27848.29,27845.39,27846.86,12.86072
"08,05,23 16:04",27910.64,27910.65,27884.33,27884.34,40.28712
"08,05,23 15:49",27888.4,27899.08,27885.22,27899.07,17.90387
"08,05,23 15:34",27900.14,27907.72,27873.85,27873.86,59.83805
"08,05,23 15:19",27904.99,27934.67,27894.97,27934.66,39.7544
"08,05,23 15:04",28020.22,28026.54,27984.53,27988.19,72.83152
"08,05,23 14:49",27862.56,27899.06,27862.55,27893.9,77.82491
"08,05,23 14:34",27799,27799.01,27777,27778.52,32.7497
"08,05,23 14:19",27801.44,27808.88,27794.51,27797.28,37.01786
"08,05,23 14:04",27876.36,27876.36,27876.35,27876.36,9.06306
"08,05,23 13:49",27864.01,27871.12,27858.21,27859.37,29.09837
"08,05,23 13:34",27907.52,27908.11,27880,27880.01,20.24277
"08,05,23 13:19",27932.38,27971.79,27923.42,27963.83,193.99613
"08,05,23 13:04",27744.97,27749.69,27738.04,27743.88,23.14667
"08,05,23 12:49",27857.45,27857.46,27841.21,27842.42,29.46399
"08,05,23 12:34",27838,27838.01,27823.11,27824.46,21.26696
"08,05,23 12:19",27839.38,27839.92,27822.71,27838.56,40.48988
"08,05,23 12:04",27924.52,27924.52,27915.42,27915.42,22.78188
"08,05,23 11:49",27938.36,27948.55,27938.36,27940.98,48.27013
"08,05,23 11:34",27900.26,27943.13,27900.25,27939.53,36.08771
"08,05,23 11:19",27901.57,27903.81,27898.89,27903.8,17.81981
"08,05,23 11:04",27924.24,27924.25,27917.01,27917.02,24.16187
"08,05,23 10:49",27915.38,27924.7,27915.37,27924.69,15.151
"08,05,23 10:34",27943.38,27943.39,27938.29,27942.27,25.07893
"08,05,23 10:19",27888.12,27888.12,27883.3,27883.3,12.34021
"08,05,23 10:04",27943.98,27951.75,27940.97,27947.01,69.01975
"08,05,23 09:49",27899.99,27903,27893.43,27901.83,31.30243
"08,05,23 09:34",27862.58,27864.78,27860.01,27860.13,32.66428
"08,05,23 09:19",27812.71,27861.76,27812.71,27838.63,120.70809
"08,05,23 09:04",27743.86,27747.88,27736.59,27747.88,39.47335
"08,05,23 08:49",27822.16,27830.45,27809.75,27818.01,53.73748
"08,05,23 08:34",27955.22,27956.15,27947.76,27954.42,32.66889
"08,05,23 08:19",27930.43,27943.33,27928,27932.67,48.57156
"08,05,23 08:04",27969.12,27977.49,27941.52,27950.85,39.55249
"08,05,23 07:49",27869.96,27938.27,27860.92,27905.76,151.4045
"08,05,23 07:34",28091.03,28104.93,28091.02,28092.67,36.50166
"08,05,23 07:19",28111,28111,28108.2,28108.21,16.84543
"08,05,23 07:04",28190.65,28190.66,28180,28180.01,23.44426
"08,05,23 06:49",28173.66,28173.66,28142.43,28142.43,45.54916
"08,05,23 06:34",28229,28229,28208.82,28227.59,42.55312
"08,05,23 06:19",28211.43,28215.15,28211.43,28215.15,13.9597
"08,05,23 06:04",28240.68,28247.6,28240.67,28242.42,32.16593
"08,05,23 05:49",28246.51,28251.06,28245.18,28251.06,14.38032
"08,05,23 05:34",28209.66,28212.91,28209.65,28212.9,13.37379
"08,05,23 05:19",28167.62,28167.62,28159.41,28161.47,10.44206
"08,05,23 05:04",28136.96,28140,28136.95,28140,16.36562
"08,05,23 04:49",28163.38,28173.18,28163.37,28173.18,7.77565
"08,05,23 04:34",28216.59,28227,28216.58,28227,18.42807
"08,05,23 04:19",28174.96,28192.43,28170.01,28192.43,58.91194
"08,05,23 04:04",28212.01,28212.02,28201.81,28207.14,18.27835
"08,05,23 03:49",28166.41,28166.69,28150.38,28165.59,71.78292
"08,05,23 03:34",28151.56,28169.42,28151.2,28157.98,22.68562
"08,05,23 03:19",28217.61,28217.61,28216.09,28216.09,20.42571
"08,05,23 03:04",28235.26,28235.27,28229.1,28229.1,17.16768
"08,05,23 02:49",28249.36,28253.89,28245.79,28253.88,24.62705
"08,05,23 02:34",28203.95,28207.58,28195.4,28195.41,24.85327
"08,05,23 02:19",28238,28275.85,28232.95,28273.66,90.0581
"08,05,23 02:04",28164.96,28191.93,28146.7,28146.71,123.84907
"08,05,23 01:49",28132.25,28162.55,28117.32,28159.16,120.52926
"08,05,23 01:34",28567.79,28567.79,28553.25,28553.25,9.95723
"08,05,23 01:19",28538.78,28562.84,28527.75,28527.76,51.59631
"08,05,23 01:04",28577.36,28577.36,28577.35,28577.36,8.16567
"08,05,23 00:49",28574.73,28574.73,28574.72,28574.73,4.17567
"08,05,23 00:34",28587.8,28592.45,28556.63,28564.32,46.99152
"08,05,23 00:19",28599.57,28631.01,28592.42,28612.71,86.40332
"08,05,23 00:04",28413.77,28461.96,28413.76,28461.96,120.90562
"07,05,23 23:49",28584.65,28596.63,28541.75,28571.68,201.03737
"07,05,23 23:34",28765,28765,28760.32,28760.32,3.05134
"07,05,23 23:19",28770.73,28776.2,28731.41,28740.2,30.22527
"07,05,23 23:04",28751.73,28775.24,28751.73,28775.24,19.09993
"07,05,23 22:49",28782.43,28782.99,28778.38,28778.39,9.67813
"07,05,23 22:34",28790.16,28790.17,28790.16,28790.17,2.70068
"07,05,23 22:19",28834.67,28840.86,28831.97,28840.85,22.26199
"07,05,23 22:04",28789.63,28804.93,28789.63,28799.42,16.72058
"07,05,23 21:49",28854.99,28856.07,28839.21,28839.22,10.88936
"07,05,23 21:34",28924.23,28924.3,28924.23,28924.24,7.50613
"07,05,23 21:19",28888.27,28894.39,28888.26,28893.82,5.64759
"07,05,23 21:04",28891.58,28897.16,28881.5,28881.5,21.95977
"07,05,23 20:49",28887.15,28900.36,28887.14,28900.36,10.57969
"07,05,23 20:34",28894.99,28924.99,28894.98,28920.12,40.9602
"07,05,23 20:19",28923.58,28926.45,28923.58,28926.45,8.6712
"07,05,23 20:04",28923.23,28926.44,28923.23,28925.77,18.96338
"07,05,23 19:49",28908.9,28912.35,28908.89,28912.35,4.49066
"07,05,23 19:34",28863.62,28865.48,28863.62,28865.48,2.23279
"07,05,23 19:19",28811.01,28851.25,28811.01,28840.97,46.60144
"07,05,23 19:04",28882.83,28882.84,28868.5,28868.51,7.98747
"07,05,23 18:49",28896.06,28896.07,28888.2,28888.2,8.23729
"07,05,23 18:34",28942.2,28943.79,28933.41,28933.42,11.76083
"07,05,23 18:19",28918.26,28918.27,28913.72,28913.72,6.48293
"07,05,23 18:04",28916.12,28916.12,28904.59,28904.6,8.80099
"07,05,23 17:49",28927.44,28927.45,28915.78,28915.78,7.86002
"07,05,23 17:34",28934.99,28934.99,28926.12,28928.08,7.5532
"07,05,23 17:19",28974.34,28978.22,28974.34,28976.14,5.9444
"07,05,23 17:04",28983.71,29000,28979.83,28999.99,51.61723
"07,05,23 16:49",28895.43,28895.44,28890.93,28891.83,7.8043
"07,05,23 16:34",28860.72,28860.73,28850.52,28859.62,22.8594
"07,05,23 16:19",28924.27,28930.75,28915.44,28926.3,14.9877
"07,05,23 16:04",28961.88,28961.89,28952.28,28957.23,11.5964
"07,05,23 15:49",28950.91,28955.43,28950.91,28955.43,24.29736
"07,05,23 15:34",28913.16,28927.43,28913.16,28920.48,13.09564
"07,05,23 15:19",28960,28962.41,28956.14,28960.17,18.75248
"07,05,23 15:04",28987.9,28998.31,28987.9,28998.31,31.19135
"07,05,23 14:49",29042.36,29046.92,29014.82,29038.67,53.77545
"07,05,23 14:34",28969.79,29076.9,28964.59,29014.97,306.96377
"07,05,23 14:19",28908.8,28912.71,28908.79,28912.7,7.47918
"07,05,23 14:04",28912.01,28912.02,28907.87,28907.87,5.27775
"07,05,23 13:49",28934.03,28934.03,28924.47,28926.71,11.53446
"07,05,23 13:34",28937.99,28945.73,28937.93,28944.76,14.42815
"07,05,23 13:19",28953.51,28958.42,28953.5,28954.11,8.81226
"07,05,23 13:04",28902.58,28902.59,28895.57,28897.08,12.72336
"07,05,23 12:49",28924.49,28924.49,28919.26,28919.67,9.04496
"07,05,23 12:34",28886.25,28886.26,28878.2,28878.2,4.58319
"07,05,23 12:19",28903.68,28904.99,28897.12,28901.14,15.24707
"07,05,23 12:04",28853.02,28853.03,28852.59,28852.59,3.90514
"07,05,23 11:49",28837.58,28837.59,28827.84,28827.84,9.79134
"07,05,23 11:34",28760.03,28773.65,28760.03,28773.65,7.93792
"07,05,23 11:19",28787.26,28787.27,28776.73,28779.19,13.28077
"07,05,23 11:04",28840,28840.01,28835.06,28835.07,9.73692
"07,05,23 10:49",28831.2,28831.2,28831.19,28831.2,3.6296
"07,05,23 10:34",28828.99,28829,28828.99,28829,3.62174
"07,05,23 10:19",28832.73,28832.73,28821.3,28821.3,12.71692
"07,05,23 10:04",28825.13,28830.1,28810.01,28810.01,31.12992
"07,05,23 09:49",28801.79,28804.25,28800.01,28804.16,11.22409
"07,05,23 09:34",28877.86,28880.7,28877.85,28880.69,13.56804
"07,05,23 09:19",28795.43,28795.43,28790.11,28790.12,6.41468
"07,05,23 09:04",28835.76,28848.78,28831.77,28847.89,45.09703
"07,05,23 08:49",28857.91,28857.92,28856.62,28856.62,5.69353
"07,05,23 08:34",28890.02,28890.02,28868.46,28868.46,31.05493
"07,05,23 08:19",28953.46,28953.47,28935.49,28935.5,11.89824
"07,05,23 08:04",28943.76,28946.26,28932.68,28946.26,27.57787
"07,05,23 07:49",28922.55,28927.77,28922.55,28927.77,4.78395
"07,05,23 07:34",28904.98,28923.58,28904.65,28922.95,15.28949
"07,05,23 07:19",28917.52,28917.52,28911.79,28914.02,16.2053
"07,05,23 07:04",28924.85,28926.71,28915.9,28915.91,8.14311
"07,05,23 06:49",28926.44,28927.79,28926.22,28927.78,5.93402
"07,05,23 06:34",28882.28,28882.28,28881,28881,2.61208
"07,05,23 06:19",28905.88,28912.6,28905.88,28912.59,10.96866
"07,05,23 06:04",28879.05,28879.06,28872.52,28875.88,11.79752
"07,05,23 05:49",28892.9,28892.91,28888.66,28890.09,21.22706
"07,05,23 05:34",28896.68,28903.49,28880,28884.74,38.24154
"07,05,23 05:19",28834.85,28835.93,28834.77,28834.77,7.38285
"07,05,23 05:04",28832.79,28850.62,28827.13,28847.35,103.76743
"07,05,23 04:49",28837.63,28837.63,28834.03,28834.03,4.65111
"07,05,23 04:34",28797.34,28812.24,28797.34,28809.14,21.26825
"07,05,23 04:19",28845.68,28845.68,28827.3,28827.31,15.03197
"07,05,23 04:04",28800.94,28809.56,28800.93,28809.56,7.73703
"07,05,23 03:49",28780.56,28794.68,28780.41,28794.67,21.51546
"07,05,23 03:34",28753.09,28777.61,28745.78,28774.93,11.14509
"07,05,23 03:19",28808.99,28809,28791.46,28793.37,6.62986
"07,05,23 03:04",28785.87,28805.21,28780.85,28792.2,47.47636
"07,05,23 02:49",28863.39,28863.39,28859.09,28863.2,5.2074
"07,05,23 02:34",28914.48,28914.49,28900.29,28900.3,9.72404
"07,05,23 02:19",28849.99,28866.58,28846.58,28865,16.97958
"07,05,23 02:04",28918.04,28918.05,28906.01,28906.02,34.16457
"07,05,23 01:49",28938.61,28953.67,28937.67,28953.61,10.79149
"07,05,23 01:34",29030.4,29043.01,29026.89,29039.92,42.00465
"07,05,23 01:19",28874.55,28920,28874.55,28919.37,23.97839
"07,05,23 01:04",28914.67,28921.86,28902.08,28913.75,37.2112
"07,05,23 00:49",28898.84,28929.25,28894.03,28907.73,54.96399
"07,05,23 00:34",28816.7,28816.7,28811.92,28811.93,6.2214
"07,05,23 00:19",28825.07,28825.07,28820.85,28820.85,12.01283
"07,05,23 00:04",28867.27,28867.32,28867.27,28867.3,7.93853
"06,05,23 23:49",28820.15,28820.17,28820.15,28820.17,2.29654
"06,05,23 23:34",28837.67,28837.67,28823.65,28823.65,9.46078
"06,05,23 23:19",28861.87,28872.07,28861.86,28872.06,18.80436
"06,05,23 23:04",28830.94,28832.06,28830.93,28832.05,6.10183
"06,05,23 22:49",28855.01,28855.01,28834.88,28834.88,17.75941
"06,05,23 22:34",28827.48,28833.44,28827.21,28830.49,11.56511
"06,05,23 22:19",28802.02,28802.02,28802.01,28802.01,3.53142
"06,05,23 22:04",28794.41,28797.22,28790.64,28790.65,10.94929
"06,05,23 21:49",28700.02,28700.02,28691.19,28695.91,7.43903
"06,05,23 21:34",28767,28767,28753.51,28753.77,9.95399
"06,05,23 21:19",28772.62,28774.79,28772.62,28774.79,6.91079
"06,05,23 21:04",28806.01,28806.01,28788.76,28788.77,6.91968
"06,05,23 20:49",28832.26,28847.74,28831.96,28846.52,17.01761
"06,05,23 20:34",28812.1,28829.64,28812.1,28829.63,8.34545
"06,05,23 20:19",28853.1,28862.68,28853.1,28856.62,13.81236
"06,05,23 20:04",28859.63,28859.64,28813.83,28827.83,97.80888
"06,05,23 19:49",28862.67,28863.02,28862.67,28863.01,5.37477
"06,05,23 19:34",28874.01,28874.01,28855.15,28862.31,11.19827
"06,05,23 19:19",28875.97,28875.97,28851.24,28865.17,34.79053
"06,05,23 19:04",28871.38,28892.71,28868.51,28892.7,15.69453
"06,05,23 18:49",28926.23,28926.75,28917.49,28920.47,8.25579
"06,05,23 18:34",28853.67,28865.13,28853.66,28865.12,12.53889
"06,05,23 18:19",28877.64,28880.81,28875.01,28877.9,13.64364
"06,05,23 18:04",28785.26,28785.44,28785.26,28785.43,7.73148
"06,05,23 17:49",28753.89,28753.9,28739.74,28748.77,20.94251
"06,05,23 17:34",28783.21,28783.21,28765.01,28772.03,29.84014
"06,05,23 17:19",28699.27,28700,28699.15,28699.99,10.17825
"06,05,23 17:04",28676.13,28678.98,28676.13,28678.98,12.18315
"06,05,23 16:49",28677.48,28689.34,28677.48,28688.04,30.82858
"06,05,23 16:34",28668.78,28682.95,28665.45,28665.45,29.22808
"06,05,23 16:19",28643.44,28643.59,28636.94,28637.27,28.74718
"06,05,23 16:04",28557.06,28569.76,28555.9,28569.75,46.73902
"06,05,23 15:49",28612.95,28613.87,28604.18,28610.2,39.45039
"06,05,23 15:34",28603.79,28606.67,28590.55,28596.95,35.57617
"06,05,23 15:19",28543.07,28543.81,28538.42,28543.05,14.51216
"06,05,23 15:04",28490.1,28495.38,28441.4,28458.36,84.21072
"06,05,23 14:49",28615.23,28620.44,28610,28618.51,21.94871
"06,05,23 14:34",28610.08,28622.65,28610.07,28615.56,50.47932
"06,05,23 14:19",28646.96,28661.41,28639.97,28659.7,58.13422
"06,05,23 14:04",28900.89,28923.23,28869.75,28920.22,126.47463
"06,05,23 13:49",29006.2,29006.2,28990,28997.43,46.47014
"06,05,23 13:34",29014.96,29015,28960,28972.3,133.9508
"06,05,23 13:19",29050,29055,29040.56,29050.58,24.22686
"06,05,23 13:04",29094.25,29094.26,29073.24,29092.99,28.741
"06,05,23 12:49",29062.11,29062.12,29034.59,29058.31,69.76007
"06,05,23 12:34",29215.93,29217.06,29197.71,29217.06,19.799
"06,05,23 12:19",29230.28,29233.58,29229.42,29229.43,11.49108
"06,05,23 12:04",29258.41,29258.41,29250.42,29252.84,16.98993
"06,05,23 11:49",29254.98,29254.99,29254.61,29254.62,6.20187
"06,05,23 11:34",29233.72,29233.72,29232.66,29232.66,14.26544
"06,05,23 11:19",29248.97,29248.97,29241.74,29241.74,14.33727
"06,05,23 11:04",29226.39,29226.39,29220.76,29220.77,33.3594
"06,05,23 10:49",29246.98,29246.99,29236.35,29240.89,15.49394
"06,05,23 10:34",29224.2,29233.07,29224.2,29233.06,8.2185
"06,05,23 10:19",29270.25,29286.41,29260.71,29280.59,62.82078
"06,05,23 10:04",29314.1,29317.43,29304.35,29310.27,41.87842
"06,05,23 09:49",29316.79,29335.42,29316.78,29334.52,27.9841
"06,05,23 09:34",29311.39,29311.39,29298.44,29298.44,13.90438
"06,05,23 09:19",29298.96,29307.98,29298.95,29307.98,12.26108
"06,05,23 09:04",29344.85,29344.85,29344.84,29344.84,5.35542
"06,05,23 08:49",29325.26,29348,29325.25,29335.16,30.73102
"06,05,23 08:34",29315.58,29316.94,29302.91,29309.12,17.97136
"06,05,23 08:19",29277.36,29278.13,29262.38,29268.07,30.0397
"06,05,23 08:04",29280.82,29281.36,29132.14,29172.54,625.23349
"06,05,23 07:49",29375.74,29375.74,29372.27,29372.28,5.42298
"06,05,23 07:34",29411.55,29437.01,29411.54,29430.22,36.19992
"06,05,23 07:19",29393.93,29393.94,29387.68,29387.69,9.47871
"06,05,23 07:04",29378.8,29378.8,29371.59,29371.6,13.04683
"06,05,23 06:49",29365.08,29369.52,29365.08,29369.51,9.63454
"06,05,23 06:34",29335.77,29335.78,29266.93,29305.75,104.22171
"06,05,23 06:19",29378.3,29386.17,29378.3,29386.17,10.35936
"06,05,23 06:04",29344.68,29344.69,29334.12,29334.13,13.63251
"06,05,23 05:49",29357.22,29367.96,29357.21,29367.01,19.4844
"06,05,23 05:34",29376.85,29379.03,29361.29,29361.3,36.70494
"06,05,23 05:19",29376.88,29385.18,29376.41,29383.84,17.47206
"06,05,23 05:04",29354.88,29357.84,29354.87,29357.84,7.18463
"06,05,23 04:49",29381.71,29381.71,29376.27,29376.28,20.25456
"06,05,23 04:34",29385,29427.61,29384.99,29397.35,83.48089
"06,05,23 04:19",29380.34,29380.35,29366.34,29366.34,12.0026
"06,05,23 04:04",29353.02,29376.8,29353.02,29373.38,38.38621
"06,05,23 03:49",29355.86,29365.13,29347.24,29365.12,73.09064
"06,05,23 03:34",29358.69,29378.2,29358.68,29377.51,57.08138
"06,05,23 03:19",29413.99,29414.99,29398.1,29412.19,97.38925
"06,05,23 03:04",29452.27,29452.28,29450,29450.01,7.75349
"06,05,23 02:49",29476.89,29476.89,29467.02,29467.02,9.41352
"06,05,23 02:34",29489.57,29495.14,29489.4,29489.41,16.85372
"06,05,23 02:19",29485.66,29485.67,29482.66,29485.38,19.89921
"06,05,23 02:04",29524.11,29524.11,29503.17,29503.17,30.88298
"06,05,23 01:49",29558.22,29558.23,29544.98,29544.98,19.3656
"06,05,23 01:34",29606.7,29606.7,29593.72,29594.71,12.55369
"06,05,23 01:19",29611.49,29625.83,29584.92,29584.92,35.5705
"06,05,23 01:04",29667.49,29667.5,29629.77,29632.37,63.66097
"06,05,23 00:49",29688.66,29697.29,29680,29680,24.07593
"06,05,23 00:34",29599.49,29624.98,29596.98,29609.54,35.9776
"06,05,23 00:19",29511.62,29515.4,29508.22,29515.4,13.73389
"06,05,23 00:04",29507.3,29507.3,29484.62,29492.67,49.05633
"05,05,23 23:49",29483.53,29483.53,29482.69,29482.7,6.69318
"05,05,23 23:34",29534.57,29541.27,29534.57,29541.26,9.12961
"05,05,23 23:19",29563.51,29563.51,29541.87,29541.98,27.7193
"05,05,23 23:04",29593.73,29593.73,29590.53,29590.54,6.10236
"05,05,23 22:49",29597.97,29650,29595.21,29643.43,109.25983
"05,05,23 22:34",29533.08,29533.08,29522.15,29522.15,6.15314
"05,05,23 22:19",29549.06,29556.71,29549.05,29555.93,11.60745
"05,05,23 22:04",29499.99,29499.99,29493.75,29498.98,8.32794
"05,05,23 21:49",29531.16,29532.59,29507.33,29507.34,19.83278
"05,05,23 21:34",29502.13,29502.13,29497.63,29497.63,8.11854
"05,05,23 21:19",29527.08,29530,29514.07,29529.99,42.82418
"05,05,23 21:04",29486.17,29486.17,29461.24,29470.47,40.98694
"05,05,23 20:49",29527.15,29527.16,29524.9,29524.91,9.86142
"05,05,23 20:34",29512.2,29519.15,29509.84,29519.15,29.33438
"05,05,23 20:19",29479.27,29485.33,29479.26,29479.76,10.6297
"05,05,23 20:04",29486.35,29486.36,29478.3,29478.3,23.61993
"05,05,23 19:49",29458.98,29470.27,29458.98,29466.14,24.86799
"05,05,23 19:34",29416.62,29434.79,29416.62,29423.14,35.7114
"05,05,23 19:19",29395.4,29395.41,29375.5,29387.33,17.75068
"05,05,23 19:04",29392.69,29392.7,29386.23,29386.24,24.33834
"05,05,23 18:49",29417.02,29417.02,29393.17,29393.18,28.70391
"05,05,23 18:34",29530.86,29539.72,29530.85,29533.1,26.71878
"05,05,23 18:19",29468.95,29468.95,29461.16,29468.94,19.0713
"05,05,23 18:04",29466.66,29483.62,29461.52,29483.61,130.99242
"05,05,23 17:49",29515.64,29515.64,29478.46,29501.58,81.78655
"05,05,23 17:34",29592.76,29602.34,29589.66,29597.38,18.68337
